,videoName,Method,PSNRavg,PSNRstd,SSIMavg,SSIMstd,MSEavg,MSEstd
0,hyperK_343,PseudoSTTNdataCycleGAN_identityAhole,21.017438691767584,1.5132829481217802,0.7968217607566395,0.03667245421228265,549.5295005059755,231.72983311883408
0,hyperK_344,PseudoSTTNdataCycleGAN_identityAhole,23.68217748341097,1.9466943149678575,0.8763340459986618,0.02337851820039358,311.99557948543577,189.81235920567158
0,hyperK_345,PseudoSTTNdataCycleGAN_identityAhole,22.814279308279055,2.331149745205836,0.8200153250842711,0.041258501686374696,405.3749918453968,341.09692759247645
0,hyperK_346,PseudoSTTNdataCycleGAN_identityAhole,17.931995240657706,1.9543597378661854,0.7609626519563625,0.04350363308249018,1163.0467017070962,605.1710009261919
0,hyperK_347,PseudoSTTNdataCycleGAN_identityAhole,25.122486623902827,1.8295967058023455,0.8837114785908665,0.025814455775761528,222.2376550623152,138.56299555578917
0,hyperK_348,PseudoSTTNdataCycleGAN_identityAhole,19.968459009167894,0.7853151146934694,0.7411505879715082,0.024704222670418975,665.9356017072279,123.70255023678865
0,hyperK_349,PseudoSTTNdataCycleGAN_identityAhole,25.37628068613931,3.7459440746555,0.8583009058524583,0.031575073133449934,308.35356307429913,433.0057758900842
0,hyperK_350,PseudoSTTNdataCycleGAN_identityAhole,24.041941429259893,3.2095771874852863,0.8696939563796695,0.040476914784851485,358.21256811282944,442.1541586722953
0,hyperK_351,PseudoSTTNdataCycleGAN_identityAhole,24.570439737977495,3.3571777397771245,0.87627718108948,0.03233161102944312,310.3614814800942,296.0438917051789
0,hyperK_352,PseudoSTTNdataCycleGAN_identityAhole,16.733926200664413,1.486463058405811,0.6582846411582368,0.046825944181982944,1466.620097787261,542.6138396278479
0,hyperK_353,PseudoSTTNdataCycleGAN_identityAhole,22.25940466125052,1.91230866489503,0.7256496124805784,0.04760176869107864,467.0862918857116,747.8066644606071
0,hyperK_354,PseudoSTTNdataCycleGAN_identityAhole,24.281016050954513,2.246762797388096,0.8588638221014282,0.027633352511008152,275.19127729368654,135.29807883291608
0,hyperK_355,PseudoSTTNdataCycleGAN_identityAhole,22.736347441956422,1.505999214235653,0.8404469736816728,0.027142662802695075,367.5987628829724,128.74493330017577
0,hyperK_356,PseudoSTTNdataCycleGAN_identityAhole,16.79661067834538,2.6745701388479706,0.7100871644792685,0.06501408712379152,1581.2399419104395,785.4689519586749
0,hyperK_357,PseudoSTTNdataCycleGAN_identityAhole,19.9909725280706,2.867290912450563,0.6795550266840326,0.16682814727402567,807.9562855438385,523.804322316601
0,hyperK_358,PseudoSTTNdataCycleGAN_identityAhole,24.831099919367002,1.7369027615760224,0.8813629607250169,0.045924951317773244,232.87521595608817,105.46863610100307
0,hyperK_359,PseudoSTTNdataCycleGAN_identityAhole,22.087186501233617,2.3804682913741395,0.698822129428859,0.056162037692201246,484.3334811479795,447.8824527655897
0,hyperK_360,PseudoSTTNdataCycleGAN_identityAhole,21.890248177887948,1.8757882691348045,0.81997096226884,0.04565639396398413,458.18889555565244,176.39779759173044
0,hyperK_361,PseudoSTTNdataCycleGAN_identityAhole,24.39436501759825,1.9194286762841517,0.8938931518555067,0.022907686786942605,260.98931998532436,118.80108843679486
0,hyperK_362,PseudoSTTNdataCycleGAN_identityAhole,23.309816309485672,1.7437432038527878,0.8104836646782881,0.07266565981721096,326.73887676944634,119.39656228883953
0,hyperK_363,PseudoSTTNdataCycleGAN_identityAhole,24.83272756279382,0.8105591091252311,0.8284336539336699,0.018245943031584846,217.95647684409744,52.1946276210255
0,hyperK_364,PseudoSTTNdataCycleGAN_identityAhole,21.38923544781301,3.3415465855383317,0.7728755028827513,0.07975295728025088,621.0932744145263,477.05620785340386
0,hyperK_365,PseudoSTTNdataCycleGAN_identityAhole,16.197639851331562,2.4461549837612186,0.7084367502941594,0.042668365254196525,1760.4897686999054,702.9625289400561
0,hyperK_366,PseudoSTTNdataCycleGAN_identityAhole,24.87831673549706,1.975653658468978,0.864374334688807,0.021604835699474807,236.9881497012077,131.0476205914448
0,hyperK_367,PseudoSTTNdataCycleGAN_identityAhole,20.614398790071746,2.7523496126000033,0.807727364253747,0.05070626413668968,703.4066005135433,529.1949666687138
0,hyperK_368,PseudoSTTNdataCycleGAN_identityAhole,21.111565823830222,0.3382216678709494,0.7536980628081237,0.013797162403395787,504.91877788621656,38.52985731971056
0,hyperK_369,PseudoSTTNdataCycleGAN_identityAhole,19.434579956075787,0.5015537484130068,0.72466963995072,0.01916253888052187,745.8974242499668,93.66540784205559
0,hyperK_370,PseudoSTTNdataCycleGAN_identityAhole,16.926012136720665,3.568182295271198,0.7429324862082931,0.05267896943978249,1647.704822388668,778.4222271786994
0,hyperK_371,PseudoSTTNdataCycleGAN_identityAhole,16.174122304257057,0.1635843577612773,0.5596480300604948,0.02944090203420886,1570.2762777697403,59.115154134001095
0,hyperK_372,PseudoSTTNdataCycleGAN_identityAhole,18.85815325259155,1.8677507461376008,0.5788012746126232,0.05858113576196257,923.8929214680414,385.6685160922955
