,videoName,Method,PSNRavg,PSNRstd,SSIMavg,SSIMstd,MSEavg,MSEstd
0,hyperK_343,sttn_hyper-kvasir-Addingspec-GTdata,25.581341041239813,2.130813271204859,0.8332952278950749,0.044814564560479865,201.76799533634733,97.92676576866991
0,hyperK_344,sttn_hyper-kvasir-Addingspec-GTdata,29.807045388671902,3.167224471698109,0.9076161091737683,0.022882427972202492,86.69859838888972,65.6594059748677
0,hyperK_345,sttn_hyper-kvasir-Addingspec-GTdata,27.44853652181051,2.7808771851724856,0.8571602781019027,0.031580765382224686,140.53863860803412,81.20489156836571
0,hyperK_346,sttn_hyper-kvasir-Addingspec-GTdata,24.61052168723627,1.8631177706635718,0.8252395822511263,0.03388457802811034,246.31403166944403,105.82072768065716
0,hyperK_347,sttn_hyper-kvasir-Addingspec-GTdata,28.815838030874186,2.5510994170882317,0.9034036764497874,0.02754556971093004,100.42725052220673,62.97297035605503
0,hyperK_348,sttn_hyper-kvasir-Addingspec-GTdata,24.119218922575147,1.1295215324666459,0.8148293101369418,0.024982346379704163,261.1676266425044,77.06786857983018
0,hyperK_349,sttn_hyper-kvasir-Addingspec-GTdata,32.19179239026138,2.945444562334711,0.8783465404272053,0.02946372506207432,48.10218467324432,28.468137273679478
0,hyperK_350,sttn_hyper-kvasir-Addingspec-GTdata,30.201773396484604,4.520176481322016,0.9183500795784579,0.03417731305025803,109.86193004829676,138.5561416462898
0,hyperK_351,sttn_hyper-kvasir-Addingspec-GTdata,31.893066333577185,3.447658320289665,0.8786431510226835,0.034365259344589165,60.850151380821856,70.72924526028766
0,hyperK_352,sttn_hyper-kvasir-Addingspec-GTdata,19.855621052569987,0.8939178226580275,0.7151448366545926,0.03881982598523219,686.7342009310867,144.8154008948771
0,hyperK_353,sttn_hyper-kvasir-Addingspec-GTdata,28.13143474070228,1.966195538067979,0.697118671815215,0.05713828323983638,117.37896052951182,183.9604190205921
0,hyperK_354,sttn_hyper-kvasir-Addingspec-GTdata,28.868541851296968,2.859440870265914,0.8938094771264672,0.021293658711994453,102.29062337601576,57.852134449870555
0,hyperK_355,sttn_hyper-kvasir-Addingspec-GTdata,27.4351097776237,2.200008107741374,0.8901364494700023,0.0288940260803893,131.40155007430963,60.070979165775164
0,hyperK_356,sttn_hyper-kvasir-Addingspec-GTdata,22.49579367897688,2.885186164354484,0.7725061827214855,0.055501764946337385,430.10825354047637,202.36514395684065
0,hyperK_357,sttn_hyper-kvasir-Addingspec-GTdata,29.61551960439941,3.2229843676692016,0.741047364314102,0.03598633275962266,89.41801608224736,49.84784836622359
0,hyperK_358,sttn_hyper-kvasir-Addingspec-GTdata,31.315618742627883,3.5973013274737706,0.8984008676184213,0.050235320449924514,71.08325412400087,71.43711279032354
0,hyperK_359,sttn_hyper-kvasir-Addingspec-GTdata,26.5119715149866,1.861027964925177,0.6730102020590742,0.06995546470271942,158.88718334995292,68.31622941807315
0,hyperK_360,sttn_hyper-kvasir-Addingspec-GTdata,25.28939263151035,2.9097438203185075,0.829521639882509,0.04863186393272545,231.53237041815524,125.06936353667123
0,hyperK_361,sttn_hyper-kvasir-Addingspec-GTdata,28.757110636127795,2.069165680010157,0.8918519089343628,0.018281733374490863,96.42403133321228,44.24379137340863
0,hyperK_362,sttn_hyper-kvasir-Addingspec-GTdata,25.390616977171675,2.8977101485147077,0.8169653685155907,0.07043617093967545,222.99287398932944,106.33390112446614
0,hyperK_363,sttn_hyper-kvasir-Addingspec-GTdata,27.06156071409527,1.4268462363330068,0.8463730232830804,0.026677232889234407,134.93666700254485,43.904168827731134
0,hyperK_364,sttn_hyper-kvasir-Addingspec-GTdata,26.85512684985828,3.835292772994368,0.7694243544900088,0.09794458612467541,183.66814856745341,125.94252033599733
0,hyperK_365,sttn_hyper-kvasir-Addingspec-GTdata,23.757688933840132,1.50575368210364,0.7769718419950896,0.033932226044349464,288.7598304413061,86.5506903409647
0,hyperK_366,sttn_hyper-kvasir-Addingspec-GTdata,28.443336342229433,2.7356876774023733,0.8977298131455379,0.027365648866748686,111.89089835478343,67.97217136271537
0,hyperK_367,sttn_hyper-kvasir-Addingspec-GTdata,24.696559921558766,2.508271526568746,0.8207242819924813,0.04991092514063617,251.23362435165487,117.13687439301852
0,hyperK_368,sttn_hyper-kvasir-Addingspec-GTdata,22.794208276398336,0.5038103162048898,0.7684523163769943,0.012756189932017636,343.98150082609686,39.02898651783129
0,hyperK_369,sttn_hyper-kvasir-Addingspec-GTdata,20.144628727012808,0.42187152584976034,0.847111872121764,0.01824421648855117,632.0925828265356,66.66923721934126
0,hyperK_370,sttn_hyper-kvasir-Addingspec-GTdata,23.795614362109543,2.949473531744751,0.7618526703941023,0.056385957792613316,312.1579143237247,108.64838841872718
0,hyperK_371,sttn_hyper-kvasir-Addingspec-GTdata,20.95244251476931,0.3344283801113592,0.5200858077007561,0.026111576267610303,523.7530521883956,40.47794283997552
0,hyperK_372,sttn_hyper-kvasir-Addingspec-GTdata,22.98603995512889,3.0258346631254365,0.5851507187023527,0.05156142886868428,398.85520084462445,216.71590825948863
